1270,547,1282,558
0,0,1359,799
4,513,22,539
880,456,981,478
329,281,566,346
0,0,1358,439
491,428,794,492
678,609,785,712
102,517,552,576
880,413,1051,475
1225,1,1358,372
1128,170,1178,182
0,86,763,439
1246,152,1289,190
931,477,996,492
1272,85,1309,133
161,366,1356,606
975,396,1355,538
20,0,231,52
989,512,1068,526
1,108,1,799
672,533,696,541
228,491,262,508
875,398,996,419
0,86,1355,439
1334,111,1356,222
789,448,1026,548
1222,184,1356,310
29,516,675,651
316,351,339,361
195,380,1077,606
123,521,675,599
924,362,955,373
0,0,1147,393
46,435,307,523
165,169,215,232
1246,128,1288,147
295,497,344,508
46,435,149,523
399,380,1077,606
545,557,614,576
34,140,61,155
0,0,1358,799
2,95,52,370
78,526,118,530
933,505,1355,674
1296,159,1348,182
0,108,242,799
61,516,670,651
107,442,226,510
399,426,573,517
0,108,1,799
476,473,728,521
933,527,1355,674
4,505,1356,799
0,0,1358,651
46,435,226,523
1191,229,1207,246
476,473,829,606
0,0,1314,393
151,529,252,532
989,92,1044,104
1148,299,1231,318
999,537,1164,577
940,526,1355,651
800,538,818,550
1004,375,1353,487
29,536,117,572
0,108,2,799
1039,372,1077,397
57,128,142,153
4,520,1355,799
233,510,348,520
702,380,1077,521
1352,517,1356,799
449,745,463,754
948,505,1353,609
0,1,1358,439
1220,189,1260,215
666,322,1143,428
1145,451,1355,548
0,86,1143,439
880,107,1314,370
4,385,114,589
1357,365,1358,799
187,142,235,165
44,366,1356,606
161,380,1077,606
797,501,829,525
3,324,1356,606
1046,408,1061,432
29,516,670,651
543,536,580,545
372,340,404,347
0,0,63,69
719,495,736,502
1233,581,1244,597
4,624,68,642
998,383,1034,410
630,341,755,393
44,489,348,551
1209,315,1258,332
705,483,747,498
178,444,307,508
730,424,873,487
311,487,342,493
962,0,1359,799
4,784,98,799
531,502,801,606
248,157,292,194
1274,232,1327,240
1327,279,1356,295
933,505,1356,799
161,477,631,527
195,389,467,463
476,380,1077,606
1357,366,1357,799
4,366,1356,606
0,0,1358,606
940,505,1355,651
1053,299,1355,405
449,783,466,799
1061,366,1356,515
638,499,657,503
466,367,638,398
161,372,1077,606
3,137,82,390
571,357,641,373
323,562,450,581
1203,214,1233,236
3,424,242,799
1156,508,1356,590
821,520,854,525
94,342,1316,467
446,377,795,462
201,199,365,326
3,324,142,437
1358,365,1358,799
866,0,1356,204
2,371,2,799
476,473,801,606
340,575,414,589
1209,162,1248,188
57,353,83,365
564,322,594,339
17,315,328,388
0,260,0,799
281,452,468,520
51,476,67,521
969,442,1003,475
780,557,812,581
1265,187,1311,207
1160,575,1195,590
