886,596,956,616
1025,343,1054,374
303,734,327,745
4,415,511,703
499,748,599,781
1044,628,1201,720
257,1,312,29
127,173,1357,733
4,625,1355,799
852,245,1069,317
2,1,688,799
12,400,28,418
311,238,334,249
1106,236,1119,328
134,115,161,146
197,520,248,539
437,694,1355,799
14,17,27,36
51,427,360,652
859,227,869,241
51,415,511,672
0,0,1359,799
104,732,143,751
304,4,653,609
659,163,664,193
363,720,408,737
697,419,719,428
643,651,685,665
359,45,603,432
642,238,758,344
2,265,2,799
721,145,743,211
599,114,606,187
636,742,679,773
4,404,633,703
2,1,1358,799
765,353,846,537
1056,344,1071,375
911,297,928,359
608,94,630,146
4,312,253,487
16,336,55,355
146,52,166,70
407,625,1355,799
799,329,816,347
127,379,1356,733
285,681,335,685
140,742,332,799
270,4,850,640
579,287,584,320
292,537,313,555
4,415,633,703
1039,523,1086,541
201,200,218,224
5,701,210,790
431,248,450,264
672,66,1040,188
794,544,803,612
828,285,847,351
21,417,46,452
391,39,423,106
145,33,161,42
162,572,339,652
2,2,688,799
818,788,883,799
864,423,885,458
339,4,603,432
1083,501,1213,532
321,173,337,200
311,354,323,370
202,659,259,674
922,128,1162,467
304,4,603,432
304,4,603,492
698,435,720,457
270,4,655,628
3,68,295,799
127,353,1356,733
1216,383,1264,412
214,1,260,48
652,383,762,459
149,625,1355,799
690,301,714,337
608,4,1278,500
386,104,603,292
422,45,508,134
998,256,1011,271
1057,751,1089,762
22,72,170,268
105,606,187,678
3,68,427,799
905,486,958,489
111,480,130,508
3,68,353,799
407,625,1225,759
922,128,1175,500
562,694,776,799
922,128,1175,483
130,19,335,275
411,350,618,525
191,380,207,399
608,4,1175,500
121,535,153,574
236,83,254,107
696,697,876,770
241,725,263,736
562,694,776,793
581,707,608,715
756,151,775,182
354,736,385,758
65,293,78,323
156,517,511,672
1089,464,1132,500
885,294,902,345
910,557,1009,590
373,435,408,452
658,559,671,631
127,590,1356,733
158,143,172,171
1283,474,1357,493
7,42,55,185
138,203,172,242
463,525,633,665
614,189,640,276
871,141,907,158
517,638,545,657
130,27,142,45
296,257,427,471
1094,586,1161,616
735,411,755,427
94,1,232,61
121,71,151,95
270,4,1074,640
1047,406,1076,456
304,625,1355,799
858,289,874,339
304,4,655,628
339,125,472,355
247,277,274,316
314,2,599,90
208,235,228,252
51,427,511,672
1165,661,1198,687
270,4,836,640
605,253,609,328
250,252,273,267
554,230,592,327
641,113,671,165
452,240,492,262
1013,784,1032,799
672,474,1357,676
2,1,1357,799
367,343,386,361
1,176,1,799
1148,423,1149,473
672,325,1358,799
658,557,743,640
355,44,373,91
51,404,79,432
7,42,180,268
1017,253,1048,280
