792,31,1163,443
70,347,86,359
336,84,906,345
99,106,111,120
0,0,1359,799
516,625,561,630
812,437,816,484
724,613,1355,799
419,230,789,390
959,404,980,425
3,338,1037,799
680,0,1359,799
516,378,799,571
991,247,1099,338
159,543,173,582
2,1,789,651
132,427,153,452
1053,4,1326,541
1129,515,1144,547
2,1,403,651
72,320,93,330
1,205,417,799
527,777,548,790
19,303,43,344
1250,31,1355,333
698,338,952,636
62,356,78,376
4,463,152,594
3,338,969,799
1185,237,1244,307
988,750,1034,775
292,331,803,571
180,4,649,142
1113,266,1154,353
708,520,721,571
233,562,244,582
2,1,397,591
551,43,572,67
952,408,972,435
1,205,249,799
2,1,762,651
1277,101,1298,151
1117,81,1144,146
614,484,799,570
4,629,641,799
434,529,639,629
1009,510,1022,534
379,233,429,333
2,1,504,651
1164,2,1296,9
1284,500,1333,536
2,1,806,651
800,261,824,272
26,464,39,486
1184,214,1223,259
712,787,733,799
1013,353,1028,395
1298,61,1329,120
991,216,1061,240
292,282,803,571
1006,353,1055,442
1168,196,1222,251
3,658,51,799
1158,270,1322,541
336,77,1093,465
1,0,1359,799
1053,4,1312,424
485,720,515,739
1225,64,1241,87
270,350,420,623
50,271,64,291
906,532,915,560
470,611,476,628
795,333,816,484
29,522,46,545
1,205,435,799
1041,578,1081,594
490,0,1359,799
846,244,939,294
1125,192,1140,241
4,545,176,647
132,513,165,563
3,632,249,666
1156,39,1169,55
630,324,724,383
511,25,528,37
809,34,1163,443
825,517,847,540
1121,37,1224,221
1091,63,1110,100
3,260,265,591
2,445,2,799
46,215,271,394
433,397,566,484
516,383,794,455
98,302,122,340
42,552,62,568
1000,249,1041,276
292,336,799,571
383,296,403,313
958,34,1071,93
924,53,935,69
726,630,770,663
4,426,297,660
839,272,1355,707
4,3,245,229
779,1,1095,1
292,331,799,571
1082,438,1204,548
1,31,1355,799
1053,4,1322,541
659,21,722,32
512,378,799,571
313,258,327,278
1057,708,1355,794
62,243,96,277
950,681,1023,710
33,462,86,506
982,651,1039,659
732,459,833,626
430,396,465,518
298,24,329,55
680,2,1356,543
1234,193,1258,247
1093,116,1115,159
802,365,811,453
1073,2,1150,97
284,32,296,52
431,395,806,624
668,360,683,376
1060,662,1125,671
282,397,504,641
846,650,875,677
744,536,777,546
371,736,500,799
902,125,1077,200
259,408,417,648
638,791,656,799
2,0,1359,799
612,56,696,117
490,25,508,39
148,375,271,484
533,460,603,526
707,737,716,755
1079,126,1098,164
87,1,261,186
1301,88,1357,178
54,442,71,456
27,426,36,451
1306,365,1326,445
318,613,969,799
627,318,816,484
359,336,511,502
2,1,397,572
763,2,1080,22
3,31,1355,799
1148,230,1173,280
291,785,346,799
856,445,1037,558
17,477,24,494
434,529,639,630
821,315,839,326
336,122,572,227
962,663,1355,757
2,1,403,591
1160,503,1180,541
3,360,88,651
1358,243,1358,799
534,342,547,378
2,205,6,450
869,618,887,636
284,658,341,661
795,333,801,378
279,671,405,702
1162,161,1189,221
1025,710,1068,753
3,613,969,799
802,641,823,667
962,190,1081,225
1357,243,1358,799
544,418,797,502
99,91,225,244
973,659,1355,736
1,205,297,799
340,84,906,345
3,272,1355,799
186,348,234,356
543,668,606,715
1191,685,1355,714
1065,388,1131,412
792,31,1177,543
432,77,1093,465
614,378,799,571
803,311,818,327
1,211,2,799
859,690,891,703
1168,286,1229,341
1168,273,1191,301
815,254,1177,543
418,398,418,502
1200,143,1217,192
1300,116,1326,160
512,382,788,406
365,68,382,85
1070,270,1108,341
991,400,1002,443
292,396,389,405
490,4,769,145
1252,260,1265,276
431,397,478,466
792,31,1091,199
907,518,921,537
1357,412,1357,799
125,370,142,392
362,552,372,580
259,59,496,195
437,65,465,85
892,664,907,686
976,326,998,357
359,331,564,395
809,48,1163,443
142,3,762,325
843,646,1355,799
306,282,419,351
444,650,492,663
397,58,411,80
797,467,803,510
1024,517,1036,546
319,4,658,51
989,494,1002,541
1,205,6,799
761,378,799,491
586,442,676,458
965,175,1005,192
1300,178,1322,199
6,343,20,363
1,211,1,799
968,663,1355,740
1146,512,1160,541
973,293,997,326
234,4,290,23
295,399,416,484
1273,788,1303,799
1252,279,1277,313
1086,414,1157,422
367,336,555,389
1157,363,1168,416
336,77,1098,484
614,484,799,571
0,0,1096,799
1096,0,1359,799
599,636,646,663
382,546,393,568
1178,342,1223,378
458,74,613,147
264,412,270,490
431,397,566,484
627,318,797,340
138,191,417,359
1271,237,1292,281
689,777,704,799
4,613,969,799
727,613,1355,766
2,1,420,651
680,2,1356,372
727,613,1355,799
1252,300,1280,322
927,413,955,441
1212,73,1222,102
359,336,799,571
1050,612,1095,627
898,47,922,67
92,3,257,154
775,590,794,603
564,342,626,383
458,0,1359,799
336,77,1098,465
315,565,322,587
1141,749,1165,758
1083,78,1098,117
4,653,344,706
802,365,816,484
146,2,762,2
4,631,435,688
1168,273,1229,341
433,637,894,799
724,617,1002,751
173,684,213,690
610,52,625,74
923,685,939,699
