0,30,1359,799
563,258,1355,514
570,258,1355,514
1,256,1,799
477,386,839,458
1054,254,1085,275
4,68,175,213
563,258,1355,534
821,100,1358,571
0,0,1359,799
1350,176,1358,214
1076,150,1357,571
726,100,1358,571
159,256,618,451
995,258,1355,410
620,503,643,512
405,542,1219,652
1241,212,1269,246
1301,348,1314,362
0,0,1359,458
0,30,618,488
1037,337,1051,357
893,546,932,562
3,258,646,569
0,30,646,614
4,550,414,680
726,359,1355,495
4,550,410,662
1,32,200,314
4,349,547,562
3,485,1355,799
570,388,1010,514
0,254,0,799
1,256,2,799
821,490,1355,535
161,598,187,609
1197,495,1355,495
1089,220,1358,799
1229,177,1272,232
821,150,1357,571
1040,346,1081,390
0,30,199,281
1357,353,1357,799
717,533,731,542
541,69,1359,799
544,374,996,498
0,30,682,614
3,485,844,799
405,69,1359,799
0,30,551,488
4,584,414,680
98,329,389,417
262,532,506,579
376,592,410,600
1357,296,1358,799
1165,231,1192,278
1326,407,1336,425
124,410,143,425
1181,301,1198,325
0,30,618,562
0,254,2,799
45,349,59,361
335,657,560,799
4,287,115,437
1358,296,1358,799
1210,398,1249,461
824,500,1356,576
197,566,257,586
405,100,1358,652
1089,576,1356,799
286,614,318,622
4,556,1355,799
189,595,207,602
0,30,996,614
949,396,965,412
1313,401,1327,413
1029,276,1046,305
957,487,1138,492
23,89,124,175
854,502,1355,550
1299,100,1358,179
1166,439,1183,472
103,381,121,400
741,479,880,506
0,0,1359,442
1103,343,1118,379
292,363,307,373
668,556,700,576
1355,220,1358,799
1161,468,1236,495
845,524,866,534
402,507,682,575
146,295,551,488
430,460,447,477
2,256,2,799
1121,343,1158,381
825,505,1195,565
623,509,693,534
131,580,146,590
726,100,1358,576
1101,516,1183,525
128,391,142,406
0,30,646,569
854,500,1355,550
109,316,127,328
1237,436,1355,489
918,500,1050,507
1127,328,1146,346
33,384,60,407
441,510,996,586
1255,348,1284,369
563,492,625,514
4,540,406,614
1090,221,1157,272
107,415,130,440
0,30,200,314
1341,263,1353,290
1283,202,1320,243
825,482,931,493
768,412,812,430
1355,220,1358,352
1187,349,1203,368
1346,298,1352,325
434,538,630,585
