1235,511,1341,553
73,321,95,363
118,281,223,339
725,647,762,651
899,781,923,792
211,164,233,179
1167,734,1239,749
797,744,844,757
1210,256,1250,287
55,136,262,575
976,1,1336,290
1135,143,1164,157
358,0,1359,799
1065,705,1347,758
990,1,1269,271
0,0,1358,799
973,398,1001,414
0,0,1359,799
1014,535,1357,799
387,583,419,594
4,522,327,651
345,644,1022,799
0,0,698,799
1244,419,1269,439
1221,781,1302,799
661,411,961,509
2,3,392,592
199,553,719,653
319,196,336,218
735,650,798,664
1183,142,1259,245
109,494,133,529
1,1,298,799
2,3,392,446
77,497,108,526
106,403,121,425
397,465,498,612
2,3,235,396
822,773,868,781
2,3,477,592
1330,277,1358,734
0,0,604,799
990,1,1336,290
425,0,1216,492
571,675,776,709
236,135,241,340
615,328,1108,473
243,443,448,633
291,185,477,402
1320,630,1345,646
267,114,283,131
661,411,1354,753
1273,383,1287,398
150,3,392,230
358,0,1216,492
65,38,105,72
188,61,222,106
2,3,392,415
658,339,683,346
13,415,62,474
17,232,56,264
146,467,174,490
0,0,1357,799
661,411,961,512
838,591,962,599
1266,297,1276,312
67,202,84,224
872,620,898,636
174,102,194,126
1137,114,1159,140
1116,638,1355,720
3,696,9,799
345,544,1022,799
2,3,477,698
988,1,1336,290
4,59,173,296
976,182,1025,217
427,263,450,275
196,360,236,424
340,489,353,513
0,0,700,799
692,543,1121,799
9,277,33,289
30,223,50,235
328,301,376,354
1148,216,1209,269
165,249,178,263
1237,640,1284,660
789,457,834,485
692,1,1357,655
913,428,927,439
887,549,904,567
1260,179,1266,239
775,775,810,786
1114,125,1154,142
17,143,45,169
324,604,360,613
345,693,1022,799
35,196,62,212
1108,569,1123,580
854,552,871,565
408,691,713,740
223,180,235,208
1197,388,1214,403
347,66,372,96
44,266,66,288
345,737,706,799
476,440,555,496
400,286,417,318
287,262,448,537
353,409,391,428
296,263,317,281
2,3,698,698
522,595,598,607
75,188,102,202
1145,481,1162,492
74,372,109,426
662,289,693,305
45,529,58,542
697,481,818,533
942,635,1206,714
81,638,476,698
988,222,1149,266
1,1,1022,799
290,362,302,378
383,261,405,278
1219,1,1358,132
114,186,132,216
53,485,66,505
401,344,430,370
976,1,1357,655
120,464,155,493
734,453,763,480
411,441,444,497
22,556,57,591
94,305,152,379
2,216,5,799
3,1,298,2
1205,491,1233,509
4,736,189,761
239,744,631,799
10,215,235,396
1111,2,1139,12
1195,213,1217,252
3,374,27,455
414,208,527,364
1073,88,1099,112
549,561,577,593
219,679,338,697
897,607,1065,638
473,766,534,777
88,560,98,576
1265,426,1284,446
174,73,188,91
147,119,171,145
559,439,605,450
598,693,1022,799
101,240,142,279
228,318,236,359
1196,278,1348,472
1256,73,1336,290
593,621,745,634
2,2,26,211
1320,132,1358,273
2,3,498,698
1014,277,1358,799
3,586,272,698
817,446,957,512
1,1,728,799
73,291,99,316
761,352,778,365
44,291,68,312
658,308,695,327
375,656,425,662
411,653,457,688
384,469,402,487
146,26,173,69
358,0,667,194
150,240,160,264
119,62,156,106
23,676,98,695
333,418,354,436
1033,140,1184,207
242,679,338,690
1195,535,1357,799
56,390,77,417
125,438,150,459
182,238,199,267
747,662,818,672
1305,386,1327,410
489,435,714,541
1163,589,1183,609
632,332,661,348
1,1,2,335
4,3,212,149
38,545,52,562
1220,2,1357,131
218,231,234,266
739,467,1354,753
136,789,159,799
979,534,1043,540
464,341,514,426
1226,378,1271,413
198,727,370,799
91,63,115,82
1287,14,1354,111
1107,591,1124,604
617,411,672,436
467,609,825,665
1075,3,1357,457
299,2,362,64
348,93,409,189
1358,376,1358,799
489,1,1357,799
117,274,134,289
972,588,1019,596
1,336,1,799
317,470,352,502
1,1,565,799
655,719,1022,799
86,219,110,241
38,486,49,507
27,2,298,2
1063,194,1107,213
410,416,427,429
393,425,422,439
477,619,533,634
2,3,235,415
598,693,950,774
2,3,136,382
475,432,698,583
913,758,1059,799
702,511,723,536
1,1,476,799
1199,57,1336,290
690,460,721,468
345,609,1022,799
9,63,64,121
76,574,226,662
88,696,625,765
615,1,1357,799
4,675,565,753
427,644,912,727
1,1,298,335
833,602,881,618
55,135,262,575
661,449,672,464
328,754,383,781
142,338,189,415
63,227,78,239
331,437,374,473
502,498,509,541
48,56,235,301
1254,373,1269,385
130,236,145,257
590,0,1359,799
4,663,294,734
1324,498,1346,523
140,694,182,708
1239,444,1249,464
5,742,270,799
983,450,1001,464
702,310,737,325
39,135,55,155
219,691,275,697
1125,574,1166,601
976,1,1357,457
1184,511,1230,529
240,136,275,446
1,1,625,799
486,552,601,554
198,3,264,17
135,519,168,539
224,98,254,127
1056,337,1355,655
1014,704,1355,799
445,400,486,529
457,544,789,629
194,267,236,312
1266,338,1285,356
3,504,23,551
615,541,700,585
899,758,1059,799
1051,376,1270,488
152,427,245,596
58,181,79,193
9,462,24,479
1071,272,1235,366
1023,491,1053,498
318,431,329,446
1297,445,1328,459
598,757,610,769
913,362,950,383
1,1,631,799
2,1,298,211
3,1,298,1
241,463,249,523
331,627,728,691
414,208,527,426
414,208,527,529
247,203,364,488
489,411,1354,753
615,1,1357,655
1219,1,1358,273
465,370,479,383
295,442,319,461
692,422,1084,574
49,426,79,459
1199,57,1265,209
310,242,355,272
3,338,132,592
