634,1,1358,799
0,0,1359,799
521,624,720,703
0,2,592,606
18,83,510,289
160,548,574,618
1298,57,1319,83
55,295,71,307
245,1,397,5
364,180,400,218
1276,78,1291,93
713,674,751,687
1012,644,1056,658
0,525,1023,799
713,694,773,714
319,654,495,743
406,0,1195,461
130,2,508,234
3,3,141,396
900,622,1106,741
239,605,261,613
829,418,1355,676
1249,448,1278,463
1325,259,1337,274
0,498,1023,799
690,674,708,688
197,494,221,541
944,381,1231,558
3,2,592,556
546,399,672,558
844,1,1358,799
837,1,1358,799
1271,313,1315,352
167,617,245,637
46,140,70,155
406,22,426,38
5,648,461,761
408,233,430,247
2,662,116,799
1244,15,1274,36
597,766,724,799
1133,1,1358,799
105,21,198,113
1238,67,1268,89
5,628,1023,799
295,765,401,772
681,628,960,746
4,628,1023,799
604,532,647,552
1,3,26,457
840,749,923,756
1108,1,1358,799
585,567,611,575
356,618,384,630
1285,287,1319,313
630,405,667,432
0,460,473,613
777,580,843,622
93,505,135,561
1223,481,1302,516
70,637,531,682
51,330,67,339
1272,96,1298,118
93,3,136,27
818,1,1358,799
263,598,290,609
571,624,667,629
201,31,224,58
76,644,107,658
306,290,320,306
211,698,1023,799
400,108,494,203
84,651,151,662
1239,595,1253,609
210,230,592,556
1202,679,1229,688
979,710,1154,799
1218,348,1236,372
0,1,833,606
0,1,675,606
70,3,342,154
408,182,486,261
0,1,1358,799
314,773,398,784
513,718,533,735
210,126,227,152
4,158,122,347
1328,306,1342,320
553,749,1007,799
495,387,513,399
1030,596,1059,604
1079,614,1099,638
1099,310,1355,591
210,182,592,556
237,685,261,704
1112,652,1129,674
788,418,1355,676
574,438,578,472
359,781,422,788
979,1,1358,799
683,543,745,579
615,381,633,398
414,629,760,744
1277,18,1299,36
269,257,287,269
1094,743,1355,786
300,251,339,278
1359,210,1359,799
390,387,407,402
210,230,546,465
1130,689,1298,715
320,208,379,262
746,549,858,624
0,397,474,606
404,42,430,61
634,539,1069,754
344,351,362,375
212,70,238,91
210,208,592,556
18,2,592,556
915,759,1030,787
732,529,773,544
700,441,726,471
1294,418,1314,432
1161,572,1355,712
815,374,848,415
507,791,572,799
844,748,1109,799
84,330,199,403
476,419,495,455
1185,563,1227,582
977,418,1355,676
319,195,339,215
291,351,312,369
350,635,421,638
223,400,241,415
3,1,380,2
71,709,95,726
211,628,1023,799
1,611,71,799
473,498,528,551
376,371,404,384
1275,583,1309,627
1137,434,1147,452
1312,10,1322,26
4,681,408,799
1169,433,1196,456
18,83,592,556
468,405,480,426
405,393,451,501
1108,764,1355,799
315,698,1023,799
916,587,962,596
264,170,277,185
1030,521,1068,539
238,111,305,187
691,364,704,391
84,646,223,662
1305,146,1352,170
301,179,321,210
115,600,146,617
247,33,264,46
978,587,1027,597
112,150,144,204
915,751,985,759
670,364,790,483
1212,1,1358,169
670,390,790,483
86,303,98,317
104,786,188,791
65,181,83,195
977,554,1157,632
2,679,2,799
1260,249,1298,289
900,1,1358,799
275,795,334,799
4,280,159,455
135,2,242,2
724,747,825,755
494,259,927,548
247,482,341,491
449,445,466,468
0,525,653,799
70,462,152,472
788,529,836,544
673,449,692,478
1281,638,1326,655
1205,5,1354,138
557,432,560,468
779,773,813,779
0,2,675,606
854,463,868,475
1311,328,1346,353
87,251,100,269
1307,38,1327,53
370,390,394,412
263,423,279,439
940,739,993,748
424,298,592,556
309,388,339,425
361,56,417,105
540,665,554,685
878,736,951,746
2,628,1023,799
510,354,591,411
420,591,643,644
379,229,395,252
1088,457,1194,498
494,1,1358,799
661,310,695,353
614,752,717,761
350,266,399,352
25,88,71,130
139,630,171,641
496,211,675,315
127,150,261,359
0,457,59,594
1221,352,1280,413
4,63,140,241
977,426,1355,676
888,580,917,585
1278,358,1303,370
1074,522,1095,542
829,503,1196,644
1173,599,1200,641
1101,521,1127,539
536,775,597,782
948,631,1355,765
315,279,330,296
1148,747,1251,752
262,368,322,420
1250,597,1274,612
1267,412,1292,432
2,2,134,438
666,406,685,420
138,646,223,650
277,556,668,639
241,504,257,533
211,708,591,761
822,554,869,572
948,1,1358,799
135,229,298,451
591,640,643,643
1114,391,1164,427
818,347,1078,542
77,131,112,154
1238,742,1321,745
383,555,847,636
598,470,833,584
1118,222,1130,236
944,378,1002,391
0,3,0,453
21,153,37,169
230,102,246,115
30,375,59,407
1136,665,1204,686
837,760,886,777
343,791,434,799
1093,661,1119,694
1306,122,1330,148
1090,426,1355,676
479,280,510,313
1110,502,1131,517
3,1,380,1
1156,203,1192,229
1166,4,1355,428
93,155,111,178
1211,656,1234,664
841,426,874,446
316,759,382,765
1136,245,1272,396
669,666,701,686
342,187,359,200
