816,485,945,626
0,0,1359,799
1092,231,1158,296
698,468,723,483
544,670,820,676
567,18,582,72
1150,501,1190,519
25,531,50,551
992,81,1235,213
1029,436,1177,679
0,0,540,799
4,422,838,799
486,546,512,558
569,3,748,102
651,493,663,510
31,190,112,372
4,663,304,744
823,313,1176,451
1278,0,1359,799
722,680,923,799
212,140,984,454
950,436,1243,679
5,705,378,799
1202,491,1251,522
749,480,765,501
822,364,840,395
648,615,1356,799
782,530,795,543
1358,236,1358,799
2,1,1293,408
648,173,1357,799
2,1,623,408
398,377,717,518
818,392,904,496
2,1,1357,408
1296,207,1355,602
168,388,211,505
1261,1,1357,32
21,590,43,652
600,339,619,349
194,71,299,99
3,186,904,696
165,544,185,574
3,644,397,799
125,723,212,744
510,422,526,475
200,422,838,740
3,186,996,731
812,485,945,626
3,186,980,731
680,486,717,599
877,185,1104,362
877,273,1067,349
3,186,439,696
775,471,799,495
4,4,579,183
782,679,1174,799
3,644,439,799
546,2,1267,189
195,197,606,408
91,478,91,692
2,1,1357,799
448,517,463,525
1083,444,1110,468
648,179,1357,799
92,477,95,693
1312,641,1338,654
200,422,626,740
1149,525,1355,681
522,681,693,799
376,627,404,636
922,670,1354,747
1098,316,1169,342
116,237,283,381
236,271,294,323
1143,542,1243,679
986,534,998,555
200,474,626,740
2,0,1359,799
210,400,305,635
1028,335,1075,388
1180,81,1213,89
2,2,585,391
103,533,119,541
1083,139,1212,295
877,185,1104,388
585,399,617,432
439,434,465,454
552,569,577,632
604,4,1293,270
172,730,264,751
282,474,574,656
369,522,392,531
1167,560,1176,577
1068,221,1170,316
1086,504,1115,523
88,323,98,357
431,581,448,598
1249,745,1289,752
779,775,806,799
679,496,703,514
815,195,1082,334
1192,412,1245,466
4,86,17,115
1094,223,1166,292
3,644,25,799
973,329,1011,339
464,427,951,731
1143,4,1176,33
648,339,681,384
5,702,397,799
29,515,49,534
2,1,623,391
237,555,305,655
27,702,397,799
488,678,599,737
672,461,768,626
37,580,66,650
139,464,159,493
144,750,289,799
952,745,1037,775
501,459,512,478
4,4,494,183
411,450,620,624
672,461,767,626
848,534,871,617
782,573,802,594
721,577,746,602
673,443,704,454
973,439,999,453
3,186,864,696
4,681,537,778
982,576,986,602
812,533,829,610
397,681,637,799
926,679,991,694
762,575,769,594
857,615,1355,718
113,185,532,253
39,332,48,345
894,363,1253,495
865,566,905,626
536,587,545,613
188,683,558,799
981,563,1005,571
349,630,366,637
782,615,1356,799
3,458,87,693
179,144,596,226
1144,722,1173,731
976,436,1106,597
1169,225,1185,235
26,575,44,589
515,493,532,503
70,425,84,471
1091,303,1176,358
3,179,1316,731
2,2,539,399
200,620,626,740
417,627,838,677
3,361,202,696
1098,343,1170,419
474,561,486,576
1009,584,1051,625
1,1,2,799
3,186,951,731
450,618,467,640
167,503,189,518
1257,626,1317,649
831,573,841,592
1094,768,1137,779
606,140,984,373
1280,3,1357,265
499,274,542,299
1154,443,1174,461
91,486,95,694
1100,397,1182,429
91,477,95,694
86,222,89,249
825,377,841,418
528,432,547,451
859,391,874,406
822,668,1356,799
1279,1,1358,235
191,293,402,518
544,415,563,430
2,400,2,799
144,111,156,123
916,738,947,758
458,585,467,598
1204,527,1254,581
351,700,439,730
397,678,693,799
719,502,768,613
1125,452,1136,475
1256,65,1285,134
830,423,860,450
2,2,543,391
951,214,979,239
331,601,335,637
1022,503,1058,529
822,662,1154,748
170,266,239,275
668,472,675,548
212,256,912,454
950,464,1130,652
440,152,464,159
1019,451,1051,475
403,525,417,550
1230,786,1284,792
604,560,620,584
1101,319,1167,340
1303,179,1357,350
719,491,735,512
498,401,513,431
822,653,847,659
1078,401,1120,428
4,422,838,778
648,705,778,799
637,598,651,619
820,522,842,541
722,615,1356,799
66,126,585,189
3,186,202,696
904,186,918,207
407,612,425,638
436,4,579,147
922,449,980,624
508,529,529,552
406,569,417,611
431,558,448,575
123,511,158,534
417,50,500,101
3,186,402,696
1106,346,1162,356
866,663,1007,667
1012,564,1129,623
163,595,179,608
656,294,864,599
32,262,55,288
665,686,740,713
522,579,535,613
2,2,579,391
1223,318,1357,752
873,517,902,556
3,186,1176,731
3,1,539,1
594,4,1041,133
647,337,715,352
532,650,624,666
119,25,372,148
950,436,1177,679
250,677,265,695
486,436,500,456
3,186,717,696
1140,444,1261,597
30,131,119,309
1074,753,1354,799
341,787,358,799
1098,357,1180,424
3,201,3,303
822,615,1356,799
1202,75,1283,190
1024,563,1050,584
203,422,262,642
855,427,996,602
123,398,171,451
212,256,912,447
756,346,770,365
120,627,147,646
1318,173,1334,195
1118,234,1141,267
1118,373,1154,406
397,681,693,799
648,318,1357,799
186,479,210,678
1315,399,1357,799
1019,619,1030,629
889,185,1104,362
627,774,645,788
27,186,201,649
605,427,625,448
754,448,818,628
391,436,439,523
522,1,623,353
906,123,1079,223
46,709,61,722
627,462,741,636
541,0,1277,1
604,4,1263,189
822,662,1356,799
984,479,996,507
298,443,427,640
836,346,979,408
621,562,632,607
2,1,1357,731
1098,181,1139,195
869,691,1027,741
1091,179,1316,611
1080,561,1128,597
1262,357,1320,586
412,8,426,22
