62,283,75,300
294,0,1091,560
0,0,1359,799
157,599,174,611
1192,26,1208,69
0,0,1091,560
883,691,948,703
836,537,844,563
1357,3,1359,799
1053,387,1110,560
1201,118,1235,197
893,454,1011,629
1020,137,1042,164
14,498,25,513
1136,660,1183,680
1285,504,1293,521
885,2,1356,476
2,2,672,799
4,254,261,744
919,327,1103,684
1014,184,1044,245
1,89,17,190
5,560,989,799
986,165,1008,265
754,2,1357,736
2,2,409,799
0,271,0,799
607,1,1357,736
1056,613,1072,623
1340,21,1356,40
754,2,1356,736
517,593,549,605
232,252,239,279
953,424,1061,597
236,438,254,476
754,1,1357,736
124,1,368,530
1295,405,1304,438
1166,478,1236,587
89,355,98,376
1313,41,1323,54
1220,112,1355,401
700,762,726,772
4,254,261,628
8,364,21,385
520,698,862,724
754,2,1356,684
604,1,1357,736
809,669,1144,728
1073,629,1106,661
1110,472,1121,516
469,714,989,799
1136,636,1194,680
186,179,195,200
797,585,871,626
1339,659,1355,681
1082,641,1099,658
170,550,194,575
1154,216,1185,277
628,1,1357,736
72,152,100,234
1344,120,1356,736
690,628,717,643
1118,471,1123,494
380,508,672,609
848,448,862,474
1256,3,1356,270
19,248,36,302
1302,293,1313,311
28,334,47,380
1067,0,1359,8
1030,481,1281,726
885,2,1356,684
935,3,1356,476
734,649,805,681
1185,191,1251,476
1068,667,1082,695
942,184,955,202
504,648,1356,799
4,254,266,744
4,504,261,628
1302,382,1311,399
284,675,308,689
900,204,919,227
80,97,101,155
247,596,989,799
607,309,895,517
4,658,112,700
853,604,864,621
404,571,621,680
19,110,29,142
10,375,17,390
238,589,266,642
1342,433,1352,474
1247,519,1256,551
1068,357,1085,385
4,254,119,566
1,272,1,799
1154,746,1208,753
1161,364,1169,393
478,644,515,649
82,300,105,354
228,438,254,511
8,364,21,390
49,40,69,95
1314,414,1320,444
133,221,165,305
118,265,277,629
1260,330,1272,346
1295,326,1325,357
1005,150,1014,177
277,518,323,543
627,638,678,644
5,596,989,799
126,133,142,172
889,710,1354,799
242,663,386,714
1196,734,1260,743
939,721,1085,746
194,176,214,212
1165,636,1194,671
1357,3,1358,799
653,534,673,555
250,0,968,556
1140,327,1158,383
1343,45,1356,100
51,311,64,373
1003,364,1030,391
1088,126,1100,181
4,656,239,744
944,646,956,669
507,772,536,787
1086,110,1099,124
867,482,917,530
110,202,123,299
1095,360,1113,387
4,763,66,799
984,441,1008,479
1209,56,1235,119
61,5,88,66
1194,271,1200,291
1012,121,1016,147
908,223,980,314
604,335,959,544
809,669,1354,799
851,635,858,677
809,669,1356,799
578,624,590,650
1154,2,1357,378
844,526,1082,686
978,498,1000,519
469,714,929,762
0,271,1,799
29,301,38,345
1232,45,1238,68
224,474,618,611
424,646,456,665
63,305,70,321
213,317,247,518
50,370,62,385
2,1,1357,799
849,403,860,421
935,240,1106,415
935,3,1274,476
276,218,292,240
4,254,261,679
10,134,18,163
1042,45,1060,143
1046,146,1070,192
1203,727,1356,799
128,262,157,391
299,18,313,39
1012,230,1030,273
1141,675,1162,712
244,202,331,363
935,2,1356,476
1049,215,1062,248
246,303,288,430
176,282,187,303
539,652,830,704
935,3,1274,462
0,0,417,531
1069,741,1199,763
4,632,409,762
1084,230,1095,246
775,438,794,458
112,701,133,709
94,449,106,501
477,620,499,624
1053,397,1069,422
119,649,204,680
245,238,272,284
272,246,318,314
49,164,72,203
1358,3,1358,799
628,495,850,626
1139,218,1166,295
1171,351,1324,640
52,90,72,161
1027,399,1047,431
99,222,111,258
46,195,78,285
246,582,574,699
1071,3,1274,462
1199,210,1209,225
149,415,156,443
425,648,712,706
65,1,157,141
1258,366,1290,481
4,624,239,679
1223,392,1228,416
1,2,14,130
149,584,165,597
96,254,106,281
946,581,1005,638
885,2,1102,372
1289,475,1296,501
356,631,376,639
977,628,1021,656
972,356,989,367
1280,537,1289,555
504,648,1108,799
212,646,241,670
1242,3,1292,41
311,722,610,789
114,139,119,164
924,548,939,559
97,506,106,531
137,584,146,604
547,665,565,678
1161,454,1355,734
949,461,977,486
86,267,106,304
1081,11,1096,83
228,475,245,511
247,596,534,731
1142,383,1159,437
116,284,132,373
1324,230,1338,274
483,600,509,611
119,200,130,241
851,688,908,709
1061,226,1073,241
2,2,211,799
28,301,47,380
143,211,163,250
1080,2,1237,260
32,125,50,194
1314,59,1335,151
1183,464,1204,480
469,698,989,799
75,128,108,200
303,102,317,142
1307,715,1338,728
178,349,224,537
1170,761,1245,774
1014,447,1054,543
232,772,269,789
86,23,121,144
1279,330,1287,357
62,367,95,507
5,719,525,799
1239,55,1307,325
1059,579,1079,591
4,612,94,636
139,449,157,531
754,430,918,621
929,1,1047,165
1359,3,1359,799
77,225,88,268
38,1,73,24
1320,345,1333,373
1068,258,1212,608
136,196,145,219
568,560,854,686
1357,379,1357,799
595,567,631,635
507,749,989,799
955,194,984,259
1144,468,1165,554
1300,511,1307,538
79,705,107,717
1173,348,1355,694
940,410,1001,455
990,652,1001,676
2,2,618,799
1,161,16,466
886,415,895,436
116,378,132,434
0,0,1359,560
3,1,47,122
