4,570,127,573
3,570,764,799
3,626,764,799
334,390,346,432
307,356,324,388
1193,5,1354,99
1285,276,1315,298
949,257,1009,291
1020,139,1047,172
939,3,1356,376
1317,523,1356,799
18,528,1355,799
804,614,882,624
1356,0,1359,799
234,458,240,478
1259,573,1294,583
3,572,764,799
939,3,1356,400
0,0,1154,343
704,153,777,191
86,380,96,437
4,647,764,799
600,472,605,497
449,568,788,624
351,381,361,412
1054,576,1126,595
849,5,976,95
334,639,554,658
793,592,1151,799
156,120,175,132
4,427,1355,624
843,257,857,271
1149,472,1356,511
2,262,607,655
566,374,607,405
496,458,508,486
1086,98,1160,127
856,380,906,385
2,17,607,655
0,0,1359,799
4,657,627,758
775,446,813,506
3,262,379,655
1115,0,1359,799
4,427,1355,596
3,626,579,658
3,262,571,655
817,434,1275,514
19,728,135,741
834,2,1356,400
1357,0,1359,799
190,570,605,589
1054,0,1359,799
282,270,291,297
806,354,1297,464
4,429,1355,596
794,534,898,580
1095,570,1201,590
1015,404,1061,427
882,634,1066,706
1115,363,1187,373
172,615,219,637
731,594,1119,639
1,1,89,799
3,657,36,799
897,374,1314,487
978,227,999,240
900,105,1000,158
829,179,848,199
377,119,736,230
61,461,72,482
872,241,1009,348
621,194,655,202
159,90,234,120
1163,235,1202,250
144,0,799,109
806,388,972,464
834,2,1356,490
1093,295,1113,314
1357,512,1357,799
1280,428,1298,446
3,626,627,799
393,426,411,449
1192,157,1356,374
654,461,663,478
733,594,1119,639
1063,246,1142,273
283,100,307,127
0,21,0,799
731,615,761,632
1297,360,1349,399
238,585,369,590
860,595,891,600
912,373,1090,395
891,520,1135,562
1115,510,1284,632
2,0,1359,799
319,113,344,124
223,613,251,629
0,0,1154,799
1127,606,1169,727
1134,417,1147,431
588,201,621,208
939,3,1356,399
809,409,891,461
928,0,1356,0
247,328,571,474
4,649,710,787
1232,668,1251,675
542,570,1063,656
495,295,512,313
1207,137,1237,170
140,325,571,474
410,592,509,599
912,354,1297,421
891,0,1356,1
113,467,153,507
92,276,118,305
2,372,2,799
728,384,759,405
4,628,619,708
939,3,1356,374
2,344,11,398
1202,3,1356,273
2,2,1356,655
666,199,698,222
4,572,577,654
797,480,811,504
793,528,1355,799
939,4,1354,102
372,185,448,237
454,91,1282,395
4,657,627,715
834,3,1356,400
567,400,832,521
399,250,419,265
98,313,111,348
1089,117,1301,310
325,439,346,480
1183,0,1359,799
790,248,809,257
822,597,858,602
1079,276,1117,328
1103,315,1126,330
1311,326,1356,376
1206,441,1235,457
893,592,922,598
969,528,1355,799
1032,215,1073,224
1053,152,1079,167
1310,386,1343,400
849,3,1356,400
944,54,1159,132
4,585,247,641
1183,511,1357,546
848,631,1088,799
31,87,79,102
141,708,244,722
253,608,445,629
610,508,806,525
891,1,1356,1
1246,321,1260,331
678,380,708,402
938,570,963,578
4,693,282,758
768,171,783,185
991,601,1032,608
1029,288,1063,307
814,487,823,507
99,109,131,126
934,225,974,236
690,411,711,457
939,3,1356,273
115,331,138,357
3,17,400,394
43,620,71,633
976,41,1013,73
260,257,275,271
195,452,226,489
941,111,965,126
3,262,607,655
568,372,1034,496
838,2,1355,55
988,413,1010,428
901,477,1124,501
773,598,819,604
630,378,658,405
834,2,1356,511
3,657,627,799
1317,0,1359,799
220,392,583,528
585,599,607,605
756,447,772,503
348,326,416,390
658,478,670,500
275,602,334,606
922,354,1297,421
150,192,161,208
140,325,278,422
626,478,641,505
555,69,572,84
939,4,1305,102
300,765,335,773
834,72,935,112
2,17,832,655
354,356,365,381
2,17,1282,655
568,2,1356,511
1357,1,1358,799
76,619,132,636
324,170,341,190
1241,189,1258,223
271,465,289,497
944,80,971,96
1356,2,1357,510
1168,131,1190,150
138,617,166,632
954,590,984,596
10,268,88,410
4,420,236,520
18,614,1073,799
542,0,1359,799
926,314,945,331
322,198,335,220
1012,24,1355,134
1268,26,1291,63
1095,0,1359,799
374,288,493,398
872,241,1008,348
1016,361,1356,490
729,427,849,516
850,670,1006,799
64,374,78,386
830,612,1026,633
