1000,770,1011,782
0,0,1356,799
974,262,1005,282
70,0,333,382
966,579,991,597
952,409,1355,799
0,0,1359,799
750,147,778,183
310,59,363,142
149,26,240,89
704,265,1300,799
327,161,352,193
0,0,152,496
0,0,487,681
35,563,60,584
450,156,490,191
144,0,1014,470
0,0,487,799
144,0,470,456
784,299,794,318
654,447,669,458
590,0,1359,228
596,186,1356,799
1094,565,1114,578
1258,552,1280,561
838,470,858,481
0,0,487,526
28,522,959,799
1256,175,1359,301
1199,567,1226,582
847,251,870,276
1279,371,1314,396
269,693,296,713
509,178,592,250
804,237,818,275
704,186,1355,799
22,550,56,566
120,774,138,785
1240,459,1311,492
0,0,487,581
1014,390,1038,404
824,194,836,215
273,289,323,326
1162,551,1185,566
676,123,690,138
764,621,946,741
1135,526,1180,563
68,297,382,497
760,754,778,771
1105,325,1140,349
542,728,580,751
995,323,1194,445
952,409,1356,799
952,179,1347,386
494,339,517,361
3,496,26,627
144,0,777,456
276,173,308,206
33,527,63,543
1163,351,1191,402
170,103,407,456
685,35,798,78
847,334,860,364
704,336,1172,799
374,719,396,736
1341,531,1356,799
309,1,349,39
144,0,923,470
962,648,983,667
1,1,132,248
162,381,487,526
1223,297,1289,332
0,0,487,603
868,476,903,484
863,218,878,231
1306,130,1315,145
765,140,819,203
273,561,382,582
210,491,377,515
144,552,162,603
145,522,195,554
2,594,179,799
170,744,211,764
1080,429,1099,447
568,270,602,305
590,769,610,782
337,766,358,775
315,587,375,602
1071,451,1094,466
757,336,1050,529
426,718,456,734
0,0,516,799
1218,721,1238,736
429,251,439,264
896,409,961,448
1256,175,1359,799
1231,629,1355,799
375,770,405,789
119,644,177,671
274,0,1359,295
144,0,656,456
157,81,318,130
987,287,1016,297
400,643,446,661
999,562,1023,595
28,560,959,799
892,442,929,471
454,239,521,301
451,309,473,319
26,627,121,684
253,302,408,427
1293,698,1316,715
331,155,811,470
521,44,534,80
781,113,793,134
940,709,960,721
621,198,653,228
1034,409,1355,799
1296,518,1313,548
872,333,888,360
703,516,717,543
425,625,438,639
144,0,1356,799
472,1,506,55
211,310,364,454
143,149,169,168
530,593,583,619
955,373,979,388
1137,339,1162,351
611,231,628,243
1034,409,1355,649
395,697,409,716
210,491,306,501
645,134,667,158
144,0,811,470
647,689,705,730
321,310,379,339
1200,315,1355,453
459,683,528,752
958,629,984,655
991,654,1045,693
144,0,986,470
197,327,221,376
571,517,617,534
605,547,623,561
583,639,602,664
529,682,741,799
142,453,179,536
670,37,923,374
396,665,423,692
1121,554,1140,569
42,197,63,208
385,116,408,151
649,573,697,596
418,409,435,462
704,323,1194,799
1034,409,1231,621
1070,624,1086,639
1156,608,1171,623
704,186,1356,799
1125,656,1166,711
1105,265,1300,465
1016,544,1070,579
205,411,268,480
1309,673,1355,703
1021,299,1046,309
581,710,621,738
391,380,404,392
1173,428,1335,567
417,391,429,407
1331,186,1356,426
395,464,434,516
445,280,460,297
456,131,469,152
276,50,299,68
850,454,876,468
801,63,1014,243
932,675,946,689
421,296,525,404
144,0,1347,470
1216,259,1232,284
765,362,783,385
199,161,243,178
1161,483,1355,649
216,180,238,192
544,279,564,315
991,710,1004,725
294,39,309,58
767,390,781,401
844,82,859,104
160,522,508,591
795,464,830,500
1084,483,1115,504
1050,577,1258,799
3,575,286,799
723,357,738,371
0,114,2,799
1115,437,1167,463
1357,187,1358,799
144,0,470,308
982,234,1002,257
0,0,382,497
303,758,337,778
430,266,446,291
671,158,794,259
637,733,687,757
1267,356,1288,377
704,507,1172,799
1357,178,1359,799
534,367,679,413
1175,619,1278,733
590,596,612,609
859,368,878,384
1357,302,1357,799
1358,187,1358,799
692,573,774,632
415,583,455,596
1254,735,1275,749
654,54,777,173
678,737,717,764
760,424,1077,566
205,727,227,743
692,186,1356,799
1048,492,1066,513
787,237,799,254
1090,462,1116,480
1098,710,1128,728
0,114,1,799
209,2,238,25
1288,226,1325,270
1223,778,1253,799
468,216,477,234
2,278,2,786
704,424,1172,799
596,296,846,594
365,237,402,276
1126,513,1152,526
490,386,683,483
184,591,353,720
162,500,516,539
673,176,690,200
1159,634,1187,647
1213,600,1241,624
866,242,986,414
1,274,1,799
523,716,537,738
321,318,705,611
1295,617,1314,624
1152,737,1182,762
537,783,557,790
797,356,831,388
27,591,79,617
54,421,77,447
239,218,316,262
3,47,116,278
331,264,412,319
159,297,178,410
1332,354,1346,376
425,95,445,110
622,228,700,333
60,485,175,581
1,114,121,435
1239,509,1267,544
321,186,1356,799
979,506,1036,568
247,598,278,631
971,573,997,582
1115,727,1149,752
632,788,654,799
0,114,0,799
528,687,548,701
1131,569,1151,580
357,1,477,95
1050,562,1088,583
175,158,199,177
54,466,80,481
1086,514,1107,530
577,678,596,697
1,1,132,435
723,437,763,475
779,82,791,101
239,218,275,241
890,574,931,610
262,260,277,275
1189,772,1207,786
491,576,522,593
1316,258,1329,275
1359,178,1359,799
1157,186,1355,349
496,605,517,616
759,321,808,352
880,412,897,433
319,388,333,427
939,609,958,629
807,179,822,195
1093,191,1206,222
369,736,420,758
2,112,99,237
467,237,481,252
1055,606,1085,621
629,52,643,66
982,674,996,692
771,435,794,445
242,498,377,515
822,507,1142,744
310,93,339,150
147,563,170,616
190,1,205,10
1220,486,1233,508
148,694,188,720
148,637,173,646
238,714,266,733
659,784,709,799
966,397,986,416
274,231,316,262
362,598,397,602
548,690,587,723
1034,197,1073,226
601,446,618,461
1173,262,1219,316
243,36,258,59
969,733,983,751
1303,742,1355,786
799,444,822,462
1280,403,1356,533
463,662,488,671
264,251,390,313
168,202,241,262
704,526,1172,799
651,373,703,421
110,267,168,392
601,304,644,346
834,308,854,336
860,418,881,433
4,444,238,681
710,357,725,389
113,731,334,799
805,323,826,351
952,617,1110,753
1191,724,1244,774
481,219,492,230
649,520,666,536
443,1,656,234
842,566,889,628
1061,418,1084,433
627,684,646,704
635,178,656,196
346,112,452,274
663,199,690,225
79,423,151,446
971,487,997,532
661,192,672,208
956,348,983,368
556,241,578,272
434,103,743,316
29,413,46,437
